iid,1,2,3,4,5,6,7,8,9,10,gv1,gv2,gv3,gv4,gv5,gv6,gv7,gv8,gv9,gv10,egv1,egv2,egv3,egv4,egv5,egv6,egv7,egv8,egv9,egv10
1715,2.07587,-0.485429,0.864288,1.21858,-2.16991,0.332214,0.521098,0.670585,-1.23014,-1.30527,0.55586,0.624489,0.386977,0.0713444,-1.54815,-0.29028,0.430378,-0.583138,0.178905,-1.52196,0.353552,0.62421,-0.0979448,0.164282,-0.802101,-0.0825605,0.541443,-0.143761,0.270198,-0.643976
1716,0.413033,1.02796,-1.62664,-2.69587,-3.66859,0.0181946,-0.0503687,2.09926,1.93674,-0.153063,0.467966,0.503282,-1.01189,-0.973513,-1.55906,0.0137574,0.603247,-0.272418,1.74591,-0.683496,0.443248,0.711559,-0.106018,0.231966,-0.437089,0.0518994,0.306906,-0.395876,0.385448,-0.617414
1717,-1.94315,-3.19934,0.987576,0.227741,-0.594193,-1.68577,-0.821765,-0.10728,0.323131,-0.482794,1.26455,-0.538976,0.256836,-0.274096,0.0762293,-1.82754,1.10573,-0.503888,-0.62277,0.0850121,0.517417,0.718503,-0.0142166,-0.00761256,-0.34749,-0.0280681,0.169219,-0.255167,0.0304927,-0.213434
1718,-0.330516,-0.145042,1.78866,-2.14671,2.39088,1.25231,0.726476,-1.63674,0.863396,0.765091,-0.525416,-0.1303,0.53323,-0.953949,0.073128,-0.17246,0.647379,-1.12751,1.02509,-0.212587,0.111861,0.532875,-0.125939,-0.106861,-0.486627,-0.142065,0.505412,-0.140322,0.204747,-0.356117
1719,1.89789,0.516822,2.28252,-2.32085,-2.07257,0.0340978,-2.55409,2.64252,0.387586,-2.34182,1.55097,0.665634,1.91739,-0.714957,-1.37601,0.415314,-0.756443,1.15048,0.685325,-2.72355,0.170626,0.101755,0.80101,-0.0229688,-0.56582,-0.206689,-0.630479,-0.0631123,-0.346651,-0.812653
1720,-0.136183,2.17041,0.933764,2.83761,0.806023,1.06104,-0.028571,2.94534,0.749111,-4.43922,-0.351515,0.0301014,-0.357758,0.789021,1.28051,1.36238,-0.211472,0.0910752,0.132068,-2.00904,-0.150209,-0.000556201,0.0186247,0.0420815,0.136801,0.114807,0.0627032,-0.065347,-0.41909,-0.539722
1721,-2.18386,-0.43484,1.09971,-0.974848,2.14933,0.310233,-0.836765,0.978596,-0.328123,-2.50883,-1.35919,-1.06176,0.196464,-0.856244,1.14087,0.113734,-2.84446,0.389508,-0.723037,-1.55679,-0.148802,-0.0272313,-0.0526364,-0.00858518,0.272959,0.424021,-0.649358,0.111649,-0.103918,-0.754361
1722,1.88516,0.453166,-1.16141,-0.516888,1.10842,-0.858669,-2.32574,-0.896046,0.834802,2.16455,0.816791,-0.885074,-0.862625,-0.336476,0.417755,-1.01229,-1.75377,-0.601277,0.741002,0.104963,-0.0257112,-0.20004,-0.19967,0.29843,0.319445,0.177882,-0.370375,-0.0927816,-0.104042,-0.73985
1723,-0.645152,-1.89504,0.773718,0.711267,0.53602,-0.437895,-0.500845,0.0421772,-2.71434,1.25449,-0.509313,-0.525162,-0.792912,0.373683,0.692315,-0.40876,-1.35082,0.454282,-0.117732,-0.346529,0.0910179,-0.185913,-0.23056,0.42714,0.0402062,0.505325,-0.433887,0.0566815,0.0775033,-0.447515
1724,1.09006,-1.28055,1.02731,-1.69517,0.361367,0.55159,0.233056,-0.861629,-0.289307,3.27513,-0.188764,-0.613468,0.322387,-1.82048,0.378283,0.584869,0.01997,-0.261256,-0.645394,0.335705,-0.356406,-0.628983,0.135445,-0.480437,0.00171422,0.237018,0.346528,0.189993,-0.595035,0.202842
1725,-0.464347,-0.962908,1.2731,-1.00525,2.55923,-2.42761,3.80914,0.783048,0.19575,0.383465,-0.593019,-1.37195,-0.0391205,-0.900637,1.44797,0.009295,3.12697,0.221127,0.597137,0.766526,-0.182229,-0.715483,-0.0867299,-0.558278,-0.103262,0.190707,0.627475,0.267814,-0.565617,0.0778029
1726,3.67668,1.29049,-2.23373,-0.146785,-1.35021,-1.55463,-0.306084,-0.685276,-1.77743,-2.82284,1.63005,0.192279,-2.26817,0.674342,-0.432737,-0.82282,-1.3487,0.640415,-0.334513,-1.61066,0.268595,-0.125779,-0.684457,-0.393517,0.200024,-0.101459,0.0238524,-0.0969736,-0.23655,-0.0754661
1727,1.84694,1.93755,0.438496,-2.15014,0.851707,-0.280781,-0.647834,0.360268,-0.984567,-0.466241,1.52132,0.989887,-0.814338,0.549027,0.152436,0.237861,-1.53413,-0.258394,-0.319574,-0.0652542,0.262174,-0.241033,-0.326211,-0.2628,0.107984,-0.0887034,-0.535877,-0.0561908,-0.383825,-0.217518
1728,-0.174475,1.90002,-0.333479,-2.15936,2.10016,-1.63365,1.80731,-1.95578,-2.57425,0.0989636,0.370782,-0.526033,0.364648,-0.399267,0.869698,-0.513812,-0.00136136,-1.48507,-1.08781,-0.517326,0.562562,-0.41751,-0.285376,-0.60817,-0.015357,-0.0629183,-0.1634,-0.0849378,-0.251609,-0.353606
1729,2.50259,-2.21709,-2.18346,0.558709,2.50819,0.234217,-0.573659,-2.39293,-0.478471,0.760941,1.18544,-1.26254,-0.229181,0.561599,0.864531,0.26743,0.420112,-1.42532,-0.138201,-0.143317,0.164574,-0.395894,-0.126509,-0.627493,0.299321,-0.153531,-0.116948,-0.0205204,-0.087102,-0.574589
1730,-2.361,-0.58234,-0.113656,-0.481496,-0.626735,1.20655,1.04163,0.416522,-0.583365,3.87455,-1.17904,-0.084556,-0.203121,-0.672328,-0.511196,0.845088,2.06855,0.367892,-0.057254,1.41451,-0.110865,-0.649794,-0.157617,-0.499143,0.124325,0.366567,0.558561,0.246642,-0.459015,0.213369
1731,0.806653,0.933292,0.0829931,2.5293,0.376885,1.31351,0.447464,2.46172,0.185816,-1.84505,0.566688,-1.04662,-0.61001,1.50538,-0.275382,1.15262,-0.306723,-0.354607,-0.59845,-1.36221,0.436977,-0.468692,-0.336698,-0.312653,-0.0126781,-0.107355,-0.666794,0.0650636,-0.00646067,-0.410441
1732,-1.1545,-1.65115,-0.895059,-3.9026,1.68252,-0.142702,-1.79739,0.150746,0.593214,-0.124676,0.45285,-0.964539,-1.95435,-1.85684,0.495146,0.0277205,-0.119299,0.374223,0.156868,0.643609,0.262012,-0.29348,-0.432423,-0.572968,-0.170781,-0.116187,-0.366027,0.319698,0.0223651,-0.583437
1733,0.845866,-0.257237,-0.247139,1.91755,-0.0555862,-1.96324,3.64951,0.77215,0.448015,0.971412,-1.04927,-0.134501,0.537277,1.46192,-0.339723,-0.359481,1.90507,1.19552,0.0484291,-0.159558,-0.197104,-0.657795,0.242485,-0.366283,0.141695,0.430232,0.484521,0.217707,-0.497562,0.140155
1734,0.856214,2.8947,0.832675,1.08671,-1.40858,1.20144,-3.67031,-0.969651,-0.383952,-0.0732893,0.263723,-0.29951,-0.270819,-0.154596,-0.458321,1.80326,-2.57802,-1.60942,-0.175401,-0.0663364,0.802251,0.902853,0.127141,-0.571737,-0.165771,0.14348,-0.174738,-0.67555,0.109236,0.278841
1735,-2.22659,-0.871193,2.92201,4.05694,-1.96633,-3.76133,4.07937,3.49677,-1.69401,0.656644,-1.5875,0.281359,3.28061,3.02987,-1.17108,-2.25385,4.63174,2.65875,-1.55155,-0.367167,1.32345,-0.169127,2.98996,2.89545,-1.5264,2.30495,2.54205,1.24211,0.718369,2.16262
1736,1.19285,-0.03078,0.49543,0.24639,0.542735,-1.01572,-1.22731,1.45963,-0.790968,0.72673,1.29144,0.530458,-0.0475805,1.51112,0.152796,-0.192802,0.172557,-0.163148,-0.96173,0.574277,0.426088,0.313285,-0.121111,0.543727,-0.335924,-0.706307,0.101126,0.464758,0.0790861,0.539263
1737,1.25163,-0.916236,2.27433,1.40133,0.500912,-1.32601,-0.893352,-0.594403,-0.848148,-2.38623,1.06873,-0.919616,-0.154452,1.97684,-0.0483608,-0.619943,-0.425709,-0.280449,0.276263,-0.482059,0.258799,0.350943,-0.0222833,0.417058,-0.167483,-0.492991,0.288489,0.334228,-0.128854,0.478259
1738,-1.00106,1.04398,0.223072,1.22935,1.70732,-1.68853,1.15472,0.494381,-1.60516,0.0337847,-0.326106,0.551189,0.1974,1.04693,0.312717,-1.05084,0.247543,-0.31548,-0.736173,-1.37574,-0.0182517,0.601807,-0.293447,0.455212,-0.431105,-0.350954,0.191078,0.465615,0.344416,0.44275
1739,1.17383,0.944456,-2.17361,2.98088,0.333936,-2.98803,3.39519,-0.308022,0.451885,1.09746,0.687443,0.799862,-0.633802,0.238134,-0.173765,-0.327515,1.43934,0.105664,0.788145,0.396579,0.0558721,0.645237,-0.00183958,0.364741,-0.569199,-0.708006,0.421036,0.549201,0.226809,0.587438
1740,0.141869,-1.04053,-2.85767,4.22711,-1.98754,0.385744,-2.03582,-0.583801,0.10149,1.27691,0.118163,-0.118246,-0.547363,0.367083,-2.30231,0.649929,-0.638625,-0.193863,0.55227,-0.503861,0.130177,0.478511,-0.184846,0.492119,-0.434796,-0.441344,0.358489,0.808232,0.28471,0.349791
1741,-0.905234,-1.82212,5.32504,8.03247,0.881426,0.640007,6.32176,2.52229,-3.08463,3.36056,-1.174,1.32423,5.63205,7.88979,1.06643,1.76454,6.04076,3.2048,-0.877672,2.84872,-0.249591,-0.197287,2.61676,2.71272,-1.00131,1.32022,3.54817,1.38485,0.379089,0.715563
1742,-0.673983,-1.91306,1.60541,2.93689,0.461363,-5.90768,-4.19465,5.03796,2.15001,-0.387955,-0.385431,-1.10224,0.326903,3.56422,1.35099,-3.77779,-4.83437,3.10897,3.60752,-0.449961,-0.114615,-0.577386,1.51484,3.46141,-1.81275,2.03612,3.90689,1.00992,1.3474,1.73583
1743,1.90751,0.634871,-2.97444,0.101447,0.821453,-2.66106,-0.690434,-0.0671299,-0.993159,0.0370231,1.06265,0.063654,-1.1987,-0.589767,0.666373,-1.47658,-1.76993,0.620906,1.11629,0.693744,0.851861,0.632425,-0.140274,-0.16346,0.447363,0.375421,0.0115579,-0.627743,0.206642,0.373721
1744,-0.875385,-0.587742,-0.333468,-0.642687,-1.00025,0.101242,-0.243211,-1.65973,1.40558,2.61265,0.271484,0.854935,0.507766,-0.456364,0.349733,0.114378,0.385567,0.234574,0.243346,2.77112,-0.23355,-0.552893,0.0461249,-0.245969,0.23904,0.349485,0.511039,0.327557,-0.354643,0.276906
1745,1.85746,0.974805,1.94143,-0.0496496,0.140482,-0.524347,0.509845,-0.31755,-2.74779,5.01316,1.19283,1.47779,2.18018,-0.399604,-0.497734,1.04413,-0.797143,-0.373932,-1.17297,2.4512,1.19908,0.606673,0.557927,-0.460643,0.19025,0.138077,-0.503403,-0.559849,-0.335857,0.427138
1746,2.52215,2.54421,-0.201223,-1.05666,0.18657,2.00735,-2.8952,-2.56427,1.78258,3.10127,1.45602,1.11822,0.740134,-0.550019,-0.398369,1.71142,-1.3629,-1.43165,1.78424,2.89116,1.00054,0.604167,0.0354543,-0.25835,0.570855,0.234906,-0.393265,-0.541469,0.183651,0.329122
1747,2.52279,1.69213,-0.0892516,-1.07426,0.972438,5.14148,0.832125,-0.522852,1.40148,-0.267294,1.5424,1.66037,-1.08961,-0.645014,-0.735172,3.83645,0.123656,-0.587561,0.486217,0.840921,1.06587,0.825172,0.0322437,-0.175555,0.0593095,0.653634,-0.173187,-1.11406,0.626084,0.282479
1748,-0.208511,1.88278,3.29503,-2.87734,0.53096,-0.643838,2.16492,-1.30934,0.112496,0.178556,0.295987,0.218702,0.650264,-1.0245,0.81675,1.23393,1.7513,-0.514035,-0.433447,0.272051,0.67708,0.456693,-0.279935,-0.269332,0.141695,0.567802,-0.680806,-1.0276,0.260493,-0.0699213
1749,0.271269,-3.16738,0.905102,2.34231,-1.81791,-0.606854,-0.281743,0.369332,-0.0514354,2.02102,0.564205,-2.25551,-0.246133,0.319728,0.84733,-1.63385,1.77003,0.413986,-1.768,1.0441,-0.0918946,-0.399801,0.220021,-0.183531,0.164,0.157892,0.500341,0.0590318,-0.708457,0.518988
1750,-3.06276,-0.632095,-0.582804,3.92571,2.30688,0.927553,-1.32041,0.948167,-0.849608,0.163741,-1.26695,0.493682,-1.98092,0.425881,1.30286,-0.528937,-0.884105,-0.390192,-0.634722,-0.3038,0.556828,-0.145875,-0.642072,-0.250102,0.307257,0.0855283,-0.144321,-0.00837982,-0.0714843,-0.0591032
1751,-0.464154,0.0388924,-2.18588,-3.36707,-3.20787,-0.225023,1.65659,-1.78687,0.653508,0.690968,0.242312,0.824625,-0.224598,-1.81199,-1.12568,0.539395,0.351612,0.0213137,-1.36532,0.352172,0.126088,-0.68903,-0.189982,-0.650372,0.0991817,0.318979,0.716413,0.334502,-0.259483,0.0967915
1752,-1.42967,-1.06469,-0.248378,-2.51932,1.7299,0.885016,-0.475094,-0.762494,-0.942391,-0.674785,-1.48969,-0.526494,-0.653599,-1.8051,1.11521,0.707266,0.48726,-0.483639,-0.183999,-1.52305,0.410347,-0.0937775,-0.215037,-0.763301,-0.118707,-0.0832172,-0.139606,-0.023828,-0.237968,-0.549755
1753,1.84036,0.262639,-1.51716,-1.19251,-2.84546,-1.84985,-0.0374029,0.475344,0.00879809,-0.803995,1.20055,-0.955681,0.35487,-1.16707,-2.51877,-1.14136,-0.36584,1.95326,0.400158,-2.2703,0.172178,-0.503151,0.952051,0.0358704,-0.830581,-0.148754,-0.0521785,0.0557967,-0.304286,-0.524268
1754,2.77235,0.542839,1.39815,-0.620237,0.973794,0.979017,1.93438,-0.032849,-1.47419,-2.04236,1.63704,-1.20677,1.27621,0.537533,-0.930603,1.08576,0.644193,0.0793584,-0.302404,-2.41095,0.407235,-0.0391301,0.482387,0.481036,-0.358945,0.299408,0.339673,0.143331,-0.221766,-0.323467
1755,-0.259951,1.72551,0.155959,-1.47382,0.526703,2.1977,-0.937803,-2.01414,2.01273,0.907995,1.91561,2.0381,0.0666443,-1.22309,-0.874977,0.46399,-0.590549,-1.60441,0.731815,0.857337,0.888412,0.55256,-0.28324,-0.32918,-0.256382,0.357405,-0.351798,-0.395214,0.459707,-0.0313959
1756,3.10086,0.817746,0.254174,0.0332698,1.00076,1.65811,1.82746,-2.15561,1.91569,-0.793584,1.62154,1.86026,2.3,-0.333722,-1.72965,0.240335,0.422084,-1.947,0.311066,0.649001,0.603459,0.737616,-0.103321,0.086435,-0.125918,0.220419,-0.118444,-0.226639,0.286535,0.329356
1757,0.143215,1.14836,-0.34156,-2.78538,1.18352,-2.01781,1.26445,1.1134,2.14882,-0.223196,-0.253345,1.87622,0.245284,-3.4826,-0.410432,-0.54729,0.103887,-0.529607,0.653591,-1.17055,0.667515,0.734015,0.0324037,-0.552987,0.0188428,-0.116471,-0.409715,-0.682169,0.0878433,-0.242962
1758,-1.17306,1.20391,-0.372605,0.954026,0.259298,-0.664182,0.294214,-0.747146,1.20165,-0.022667,-0.336971,1.47593,-0.357833,0.85319,0.115251,-1.33748,0.960314,-1.10785,0.0494784,0.406633,0.138522,0.4212,-0.114623,0.71482,-0.219025,-0.648799,0.497776,0.607564,-0.0969741,0.468379
1759,1.01755,1.98842,1.2389,1.22126,-1.61627,-0.108959,1.83175,0.642372,-0.588341,-0.85888,0.385276,0.743943,-0.0906068,0.983961,-0.867867,-0.664629,1.44166,-1.06739,-1.21775,1.05746,0.462067,0.482219,0.0674854,0.702954,-0.227385,-0.63586,0.369744,0.265227,-0.0166773,0.480139
1760,-3.10362,1.76558,-4.21124,-0.32266,-0.161089,2.24395,6.80925,-1.25697,5.32471,1.68136,-3.17705,2.11018,-3.60469,0.84496,-0.910883,1.80984,7.35968,-1.53828,4.16322,0.897022,0.628513,0.731529,1.03486,2.42954,-1.20523,0.655234,2.19929,1.79153,0.860149,1.50919
1761,-0.885519,0.080755,2.56704,2.27518,-0.902542,-0.0777233,-0.825713,3.0527,-2.19155,0.0187274,-0.353556,-1.04366,0.644123,0.847891,0.201592,-1.05631,-0.978302,1.284,-0.681794,0.247957,0.218685,0.371737,0.0857985,0.580495,-0.245587,-0.456926,0.24694,0.257448,0.0787374,0.664739
1762,0.958465,0.18649,1.10885,2.04987,-2.71089,-0.223701,3.50112,2.70426,0.56329,0.745153,0.461487,0.195206,-0.384527,1.08055,-0.870095,-0.857072,0.1446,1.65922,-0.342701,0.203101,0.102374,0.226664,-0.147817,0.200845,-0.469543,-0.610992,0.221535,0.515553,0.0402057,0.185064
1763,2.19269,-0.719256,-0.077747,3.01007,3.10249,-0.635544,2.48244,-0.218232,-0.0273919,-5.5002,0.120649,0.105315,-0.329677,1.18488,2.22834,-0.261404,0.957485,1.24027,0.873939,-4.67551,0.123148,-0.43975,0.530255,0.563586,-0.516066,0.139554,-0.128241,0.331408,0.126525,-0.664727
1764,5.66223,-1.34218,3.2621,1.35661,-2.68268,-1.39845,4.68758,-1.00722,1.28212,-0.037491,4.60638,-2.60352,4.27928,1.94499,-2.7229,-2.93602,2.88532,-0.888211,0.988797,1.00967,0.549588,0.230564,1.46147,2.26061,-1.73295,0.809896,2.44491,0.892236,0.0793567,1.48095
1765,1.44731,-8.51258,0.100962,6.21444,-1.1244,2.93386,4.03407,1.20681,1.94407,-4.48842,1.93939,-8.24921,1.08945,7.21029,-2.40162,3.68582,5.24926,0.954396,3.06249,-3.36111,0.129369,-1.38973,2.31269,3.95197,-1.86588,1.43273,3.26287,0.628899,1.1185,0.609444
1766,2.51973,-5.78132,0.0967133,8.73899,1.55025,1.8893,-1.62539,-2.52151,-1.65216,-2.31702,4.34218,-6.56878,-0.686201,6.93208,2.07263,-0.35721,0.0906658,-1.77129,-1.88912,-2.39428,-0.947348,-0.255247,2.37652,3.36554,-1.32074,2.10966,2.2395,1.07992,0.854077,2.00308
1767,-2.7864,8.38887,3.51801,-5.11117,0.319355,4.16843,5.89508,8.69403,-0.224541,4.24003,-2.01127,6.97994,3.13969,-4.56788,-0.836709,0.943977,6.95709,6.99331,-0.539449,5.30763,-0.221023,0.108421,2.63035,1.85066,-2.42176,0.365644,3.60565,2.57665,0.348136,1.18194
1768,1.45964,1.03134,-1.54588,-0.322414,0.616331,-1.63268,-0.478103,2.38579,-0.24115,0.168412,-1.29538,-0.631283,-0.852139,0.636236,1.09477,-0.929678,0.233776,-0.29105,0.00357541,1.04525,-0.0665332,0.0926348,0.358951,0.485115,-0.463866,-0.291746,0.0547624,0.0365778,-0.454417,-0.710678
1769,2.11442,1.45231,5.14779,8.63689,-4.7122,-0.435063,-1.22946,-2.98229,-5.90395,-2.72476,2.26384,1.41653,2.61123,6.94071,-2.0403,0.365735,-0.254419,-3.60022,-4.36271,-1.17879,-0.575384,-1.53732,2.51851,2.15619,-2.512,1.30388,3.26074,0.828589,-0.953997,0.718297
1770,-3.41689,-0.94646,-0.582492,2.02953,-0.882177,0.641744,-0.168196,0.776313,-0.639873,0.0895558,-0.274216,1.47613,-0.359367,2.197,-0.162321,0.0740848,-2.75499,1.2792,-0.713432,0.772834,0.357036,-0.102196,0.248872,0.453576,-0.0533671,0.675487,-0.188747,-0.0159983,0.417349,0.20399
1771,-0.273531,-0.0629323,1.40691,-0.548458,0.534098,0.653989,-0.323592,-0.90702,0.714086,-1.3743,-0.588981,0.418321,-0.311039,-0.324514,0.379814,-0.140802,-1.11403,-0.951696,0.976016,-0.598211,-0.571904,-0.417869,0.497729,-0.118608,0.538469,0.175232,-0.681042,-0.179859,-0.191859,0.505379
1772,-1.16215,-1.26796,-0.691907,-1.13371,-0.0539511,1.97487,0.953402,-0.295173,-0.0142993,-1.98572,-0.789135,-1.01602,-0.44584,1.15492,-0.0980053,1.59473,-0.738459,0.725687,0.843672,-0.477415,-0.685338,-0.247316,0.750528,-0.24914,0.188442,0.272818,-0.765507,0.0810782,-0.129464,0.151637
1773,-1.35754,-0.15751,-3.38347,0.810754,2.34041,-2.32915,0.573278,0.688018,2.56987,2.87271,-0.39044,0.705281,-1.02618,0.174117,1.87728,-0.968614,-0.149821,-0.627939,0.114135,2.31412,-0.0819802,0.266881,0.228762,-0.485658,-0.185215,-0.582615,-0.128596,0.392731,-0.151243,0.0543827
1774,-1.73624,0.410453,0.650766,1.75787,-1.37999,2.19388,1.15278,-1.37695,-1.73514,0.452614,-0.826154,-0.261968,0.556431,0.0578448,-1.35682,-0.0922199,-0.345854,-0.844643,-2.07674,-0.551895,0.0615694,-0.0110751,-0.21882,0.0370115,-0.722374,-0.66064,-0.279076,0.203616,0.192641,0.466085
1775,1.02143,-1.99908,1.49874,1.02808,-0.974214,1.51538,3.53131,0.364735,2.21015,1.03905,0.0923656,-2.58963,0.806354,-1.36661,-1.55266,-0.320038,-0.557747,1.6186,0.410839,0.425016,0.122447,-0.898991,0.558971,-0.140936,-0.835052,-0.792102,-0.445615,0.951208,0.315422,-0.411005
1776,1.93207,-2.44282,-3.40763,-1.86915,0.230946,-3.37644,0.641839,-1.46763,-2.07393,-3.06932,2.54873,-2.61431,-1.80336,-1.88623,-0.660966,-1.97107,-0.155554,0.213159,-1.47835,-0.962639,0.332328,-0.278775,0.643088,-0.0606452,-0.312116,-0.272504,-0.205605,0.551796,0.0261006,-0.474283
1777,2.82334,-1.6783,-1.75116,0.480034,-0.765697,-1.48681,0.258274,-0.21173,1.28465,0.511449,0.453269,-1.31236,-0.813505,-0.232747,-0.168124,-0.301682,0.261611,-0.368484,0.835516,1.08407,0.117403,0.324649,-0.300621,-0.0638564,-0.768879,-0.779075,0.595082,0.552356,0.341828,0.354023
1778,-3.12959,3.85125,-1.02661,-0.469354,-0.200877,-0.119961,1.79147,-0.432251,-2.37588,1.66861,-0.356341,1.22736,0.536049,-1.21948,1.2255,-1.1655,0.415597,0.110156,-1.87345,1.09421,-0.258298,0.317488,0.146244,-0.376431,-0.490373,-0.54373,-0.101745,0.0757704,-0.144945,-0.0937992
1779,2.25541,-0.20664,0.155402,-1.89421,1.08077,-2.88642,-0.338327,2.48946,0.378497,1.37758,0.364051,1.64186,-0.267416,-0.646615,0.254736,-0.345943,-0.876427,0.277888,-0.409591,1.27528,-0.323341,0.0699334,0.0648951,-0.475973,0.102654,-0.47225,-0.200827,0.423312,-0.214019,-0.113662
1780,0.978239,-0.153827,-0.888875,-0.601135,-0.213332,-1.65061,-0.591786,-0.550883,1.33759,0.524088,0.548392,-1.33432,1.22751,-0.991752,-1.03766,-0.665428,-0.730497,-0.620953,0.399788,1.16286,0.138342,-0.681487,0.387424,-0.292269,-0.598685,-0.747718,-1.00773,0.609174,0.00784174,-0.262328
1781,-0.537089,-1.85152,-0.172286,-2.01362,-1.12617,-1.86568,-2.12394,1.43646,0.685593,0.665144,-0.14245,-1.02246,0.578373,-1.67663,-1.66528,-1.91924,-2.2352,0.816577,2.3155,-2.32678,-0.0625746,-0.547931,-0.091813,0.599733,-0.818743,-0.237506,0.0805324,0.552635,-0.0633773,-0.407539
1782,0.993373,1.7202,3.79969,-0.775096,1.44605,-2.4335,2.54318,-0.673358,-0.243041,0.0331946,-0.837678,0.970259,0.206956,1.22984,0.717438,-0.814156,1.00158,-0.279509,-1.04632,-0.0209612,-0.332263,0.335387,-0.0516005,-0.109268,-0.435914,-0.481564,-0.245317,0.439815,-0.44602,-0.20934
1783,-0.168845,-0.926443,0.307891,1.04553,-0.883974,-2.27799,-0.205329,0.230319,-0.477981,-0.217274,-0.300835,0.591735,0.361248,1.10493,-0.756985,-0.312322,-0.474872,-0.202847,-0.588155,-1.14543,-0.112163,0.00597504,0.414328,0.387062,-0.661504,0.234148,-0.252593,-0.239489,-0.139259,-0.535228
1784,0.670044,0.50012,-2.86734,-0.266669,-0.42615,1.99806,-0.0818262,2.22514,1.2034,-0.000118017,1.20639,-0.447992,-1.00507,0.113312,-0.164186,0.72988,-1.11558,1.98726,0.905048,-0.780411,0.022891,0.105775,-0.462195,-0.166119,-0.338475,-0.0929088,0.162038,0.57105,0.622494,0.345613
1785,-1.8773,0.383957,1.32883,-0.976965,-1.99775,-0.594847,2.01202,2.47112,0.233219,-2.72509,0.0435537,1.05724,1.01322,-1.46104,-0.864252,0.764235,0.220129,1.06747,0.225125,-0.801033,-0.158417,-0.793968,0.376658,-0.220378,-0.844625,-0.445831,0.136996,0.732161,0.39563,-0.700243
1786,-1.07603,-0.922554,0.0433328,0.287688,-1.80753,-0.473035,-0.139696,-0.745612,-0.629586,-2.12889,0.452222,-0.799905,-0.0258186,-0.0712088,-2.47415,-1.39752,-0.581487,0.654524,-0.732999,-0.701162,0.15827,-0.699081,0.455863,-0.134479,-0.4715,-0.963155,-0.526565,0.587862,0.312726,-0.528157
1787,-0.971391,-0.103729,-1.26095,-1.23764,-1.07649,-2.24627,-0.0542845,2.00483,0.202067,-0.598313,0.159966,0.828985,-0.49699,-0.232906,-1.79966,-1.92396,-0.174129,0.487282,-0.149693,1.1159,-0.224773,0.385398,-0.45397,0.0260894,-0.352653,-0.364763,0.332436,0.197793,0.227064,-0.0933746
1788,2.95777,-0.270221,-0.750339,2.09291,-0.348551,0.153364,-1.45047,-0.0489284,-0.777218,-0.621705,1.47862,-2.06532,-0.669718,-0.723144,0.0756723,0.472035,-0.710249,-0.471286,-0.457622,-0.732164,0.336351,-0.174652,-0.257694,-0.260145,0.210863,0.209682,-0.19523,0.180652,0.0386991,0.0433556
1789,2.32911,0.433812,-1.42745,1.1874,0.556953,-3.52072,2.96816,-0.195688,-0.884698,-2.33868,0.462522,0.579508,-1.95003,0.414561,-0.000822365,-2.78841,0.395018,0.159616,-0.00402339,-0.0234601,-0.120989,0.325364,-0.501399,0.117738,-0.201912,-0.633432,0.338681,0.225626,0.371737,-0.0188539
1790,-0.0542944,0.0200662,-1.83794,0.619859,-0.566854,-2.73869,-1.58541,-1.51654,-1.36024,1.17849,-0.886672,-0.336742,-1.5165,-0.877474,-0.242941,-2.67877,0.499929,-0.797468,-1.16402,1.15287,-0.161016,0.295929,-0.592141,0.153614,-0.326265,-0.54717,0.324516,0.467723,0.316312,-0.050398
1791,-1.68865,1.01158,-1.90451,0.371978,-0.640974,-1.45478,-0.901447,1.5359,0.356887,-1.30226,0.392383,0.726285,-1.83057,0.288829,-1.37222,-0.0739418,-0.157467,1.00119,-0.852071,1.01604,-0.0074615,-0.32101,-0.422379,-0.540643,-0.190938,0.144382,-0.192157,0.399887,-0.0568004,0.0836536
1792,1.20462,-1.08247,0.374256,-0.793273,-0.569578,-2.20217,1.58465,2.23715,1.19005,3.49356,-0.0332742,-0.678443,-0.662928,-0.678721,-0.28711,-0.449332,1.09071,1.42443,-0.830267,1.25374,-0.21124,-0.372939,0.118023,-0.19475,-0.197466,-0.460465,0.0698283,-0.0353867,-0.206526,-0.108957
1793,-0.0550056,-1.75319,-2.12258,0.950469,-1.68934,1.52367,-0.314095,1.34948,-0.417918,0.467124,-0.579605,-0.408104,-0.991026,1.40328,-0.401005,0.287875,-0.137713,0.636147,-0.190686,-1.01359,0.0397572,0.0703755,0.138502,-0.193071,-0.169299,0.0950841,-0.209662,-0.155843,-0.126297,-0.0920248
1794,-1.45121,0.593753,-0.166774,0.243159,-0.738999,-0.0382473,1.75251,-1.96873,0.466082,-2.63018,0.331576,-0.0125453,-0.641266,0.316175,-0.0800043,-0.34563,0.842471,0.542082,0.993001,-0.931551,0.17263,-0.582058,-0.56487,-0.310544,-0.222792,-0.233625,0.167768,0.198605,-0.497977,-0.423475
1795,0.679849,-1.50793,-0.024056,-1.00791,-2.58907,3.26917,1.08183,-0.255901,-1.08923,0.985043,-0.0321946,-1.66959,1.446,-0.414384,-0.497262,0.774724,-0.543817,-0.758312,-1.15194,0.683457,-0.259657,-0.28694,-0.0630158,0.191054,-0.00213614,0.30975,-0.185258,-0.135848,-0.180123,0.176955
